Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,response_time_minutes,response_bucket
e21e7d28-8be9-48cf-a385-47978ca44817,Inbound,Returns,Return request,,10513155-68fe-4e4d-8362-274ee487f2b7,06-08-2023 16:06,2023-08-11 00:14:00,2023-08-11 00:16:00,11-Aug-23,SURENDRANAGAR,Books & General merchandise,1000.0,,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening,5.0,2.0,0-5 min
0cf6fc9e-754d-4da4-9900-e98a500af7ca,Inbound,Product Queries,Life Insurance,,,,2023-08-11 06:26:00,2023-08-11 21:04:00,11-Aug-23,,,,,Tyler Arroyo,Scarlett Chen,John Smith,0-30,Morning,3.0,878.0,3+ hrs
34455c95-006e-4503-826c-3d2559aea6b8,Inbound,Feedback,UnProfessional Behaviour,,a54eb84a-93ff-4374-9723-b963bfbd39d2,05-08-2023 15:02,2023-08-11 20:07:00,2023-08-11 20:33:00,11-Aug-23,BANGALORE,Electronics,1197.0,,Cindy Stewart,Logan Lee,Emily Chen,61-90,Evening,4.0,26.0,15-30 min
777704d2-1097-41d1-8b70-24a7cb228df6,Inbound,Order Related,Installation/demo,Not solve ,,,2023-08-12 09:39:00,2023-08-12 09:41:00,12-Aug-23,,,,,Jessica Allen,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,2.0,2.0,0-5 min
b083a3ee-156b-4d73-bfee-92e50aeb7098,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-12 20:41:00,2023-08-12 20:51:00,12-Aug-23,,,,,Eric Dunn MD,Jackson Park,William Kim,On Job Training,Evening,5.0,10.0,5-15 min
147c32bb-7b87-4415-881b-f19d42a4ae9c,Inbound,Returns,Return request,,,,2023-08-13 17:11:00,2023-08-13 17:47:00,13-Aug-23,,,,,Mr. Drew Miller,Emily Yamashita,William Kim,On Job Training,Evening,4.0,36.0,30-60 min
c3443201-e096-41ec-8025-add04a4ee43a,Inbound,Returns,Return request,,a827febe-7037-44b6-a16a-709078d04b84,04-08-2023 12:07,2023-08-12 10:44:00,2023-08-12 17:23:00,12-Aug-23,GURGAON,Electronics,2199.0,,Melvin Pace,Emma Park,John Smith,31-60,Morning,5.0,399.0,3+ hrs
ad50ead4-8e4c-429a-9908-9e3fe87a9e69,Inbound,Order Related,Delayed,,30d64ba3-2e1b-4c40-bd65-9ce31b60d6bd,30-07-2023 08:54,2023-08-12 17:46:00,2023-08-12 18:06:00,12-Aug-23,AGARTALA,Books & General merchandise,219.0,,Sharon Smith,Elijah Yamaguchi,Michael Lee,>90,Afternoon,1.0,20.0,15-30 min
2ef11261-4c9d-4926-aa10-d1b06fc31bc2,Outcall,Returns,Reverse Pickup Enquiry,,5b6a7e73-6465-4a30-ba66-9fd9b2790c8a,06-08-2023 00:17,2023-08-11 09:29:00,2023-08-11 09:32:00,11-Aug-23,MEDINIPUR,LifeStyle,190.0,,Christine Jackson,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,5.0,3.0,0-5 min
39472a17-db5f-4f3c-a1c8-b6f6c00b5aab,Inbound,Returns,Reverse Pickup Enquiry,Try to decrease the waiting period!,b1c41620-44df-4d4a-bed3-57a220d1fbf4,04-08-2023 07:31,2023-08-12 14:55:00,2023-08-12 14:58:00,12-Aug-23,IBRAHIMPATNAM,Electronics,349.0,,Michael Gomez,Mia Patel,John Smith,31-60,Morning,5.0,3.0,0-5 min
d5900cf1-5d7c-482b-bcf6-dab95720e7eb,Outcall,Returns,Reverse Pickup Enquiry,,a518e2a2-5e38-48f9-b325-058dc0b4640c,02-08-2023 11:18,2023-08-11 23:11:00,2023-08-11 23:13:00,11-Aug-23,RAIPUR,Home,2499.0,,Jerry Rodriguez,Madison Kim,Michael Lee,31-60,Evening,5.0,2.0,0-5 min
67bbd9d3-bc8f-4e28-92cd-f559ae640533,Inbound,Returns,Reverse Pickup Enquiry,Even after 4-5 calls with customers care executive my issue is not yet resolved.For non refundable items there should be quality checks because after delivery no one is taking responsibility of those items neither Shopzilla not supplier.,,,2023-08-12 14:02:00,2023-08-12 14:10:00,12-Aug-23,,,,,Robert Oneal,Brayden Wong,Michael Lee,>90,Afternoon,1.0,8.0,5-15 min
579e243f-1ad6-4d09-b12c-8fa2a3f20d5e,Outcall,Order Related,Order status enquiry,5,,,2023-08-13 11:49:00,2023-08-13 14:17:00,13-Aug-23,,,,,Karen Schultz,Evelyn Kimura,John Smith,0-30,Morning,5.0,148.0,1-3 hrs
89352b18-626e-4fe8-948f-1e3a958a4786,Inbound,Returns,Fraudulent User,,,,2023-08-13 12:57:00,2023-08-13 15:18:00,13-Aug-23,,,,,Rebecca James,Brayden Wong,John Smith,61-90,Morning,5.0,141.0,1-3 hrs
9e4f925a-3cb6-4aca-a733-e7ec67637edc,Inbound,Order Related,Order status enquiry,,,,2023-08-13 23:12:00,2023-08-13 23:12:00,13-Aug-23,,,,,Michael Stevens,Jacob Sato,Emily Chen,0-30,Evening,3.0,0.0,
cc714c93-fc41-4aca-9871-8fe4d537bd1d,Inbound,Order Related,Delayed,,17ba63dd-d1a5-483a-9001-67f11c50a5df,01-08-2023 04:49,2023-08-13 09:31:00,2023-08-13 09:32:00,13-Aug-23,RAIPUR,LifeStyle,950.0,,Patricia Holmes,Emma Park,John Smith,>90,Morning,1.0,1.0,0-5 min
3597cd26-fc88-4774-942a-035c38feb780,Inbound,Returns,Reverse Pickup Enquiry,,39b8ff92-0f23-4a57-b656-04c44fd77e3e,22-07-2023 20:54,2023-08-12 12:32:00,2023-08-12 12:41:00,12-Aug-23,SIWAN,Home Appliences,6699.0,,Wesley Meyer,Zoe Yamamoto,John Smith,>90,Morning,1.0,9.0,5-15 min
e4195dc3-b079-412f-99ba-a668701d5fc3,Inbound,Order Related,Order status enquiry,,0e732581-8a19-4ca0-95ec-d5b68fd6f11f,09-08-2023 02:19,2023-08-13 20:48:00,2023-08-13 20:49:00,13-Aug-23,HYDERABAD,LifeStyle,911.0,,Steven Gates,Jacob Sato,Emily Chen,0-30,Evening,1.0,1.0,0-5 min
c73104ec-0e85-4d26-9351-d417a1d66664,Inbound,Returns,Reverse Pickup Enquiry,Good ,4ad78910-6656-4e6d-b621-1770897693ca,25-07-2023 13:21,2023-08-13 07:53:00,2023-08-13 07:54:00,13-Aug-23,KORAPUT,LifeStyle,2299.0,,Anthony Taylor,Emma Park,John Smith,31-60,Morning,5.0,1.0,0-5 min
110bc019-3ce4-4bf3-b000-0fe6f5ab5276,Inbound,Order Related,Order status enquiry,,40212088-272d-4c2c-94d5-ab6415d11781,08-08-2023 09:36,2023-08-13 10:23:00,2023-08-13 10:45:00,13-Aug-23,RUPNAGAR,LifeStyle,2161.0,,Jeremy Little,Austin Johnson,William Kim,On Job Training,Morning,1.0,22.0,15-30 min
923b9d45-d04a-4b7c-8640-ecb9d5555518,Inbound,Returns,Fraudulent User,,421a5036-cf42-40d3-a18b-a679fb775cf5,09-08-2023 00:40,2023-08-11 21:21:00,2023-08-13 12:02:00,13-Aug-23,KARNAL,Books & General merchandise,192.0,,Kristen Walker,Madison Kim,Emily Chen,>90,Split,4.0,2321.0,3+ hrs
0334c2ec-e9cf-4312-bff8-9fa6c07474f5,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-12 17:54:00,2023-08-12 17:55:00,12-Aug-23,,,,,Guy Duncan,Carter Park,Jennifer Nguyen,On Job Training,Morning,5.0,1.0,0-5 min
7d5a2bd1-97fd-4b8e-8ebd-90c6405ae58f,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-12 22:29:00,2023-08-13 12:55:00,13-Aug-23,,,,,Ryan Thompson,Olivia Wang,Emily Chen,31-60,Evening,5.0,866.0,3+ hrs
6c1e96eb-e004-4660-9f91-35a86f6c7350,Inbound,Returns,Reverse Pickup Enquiry,,dd8e58b0-9010-43ec-80e2-a9bb35841010,02-08-2023 05:45,2023-08-12 07:29:00,2023-08-12 07:32:00,12-Aug-23,GUNTUR,Furniture,549.0,,Joseph Harris,Nathan Patel,John Smith,>90,Split,5.0,3.0,0-5 min
9dc06fa3-a81b-4cc4-bf0d-b40d0b8af377,Inbound,Returns,Reverse Pickup Enquiry,No,8f56924a-20dd-4339-a860-8088cfee3cef,04-08-2023 21:38,2023-08-10 21:54:00,2023-08-11 07:33:00,11-Aug-23,PUNE,LifeStyle,949.0,,Alisha Goodwin,Ava Wong,William Kim,On Job Training,Evening,5.0,579.0,3+ hrs
e87e0d7f-d101-4d92-aea7-a58aa9158f0d,Inbound,Returns,Damaged,Good interaction.....,03522c24-081a-434e-acdc-5cc2fb6477d2,04-08-2023 18:55,2023-08-11 19:56:00,2023-08-11 19:59:00,11-Aug-23,MEDINIPUR,Home Appliences,1349.0,,Daniel Silva,Ava Wong,William Kim,On Job Training,Evening,5.0,3.0,0-5 min
427d3910-9d23-4dbb-a004-3722e33c58ef,Inbound,Returns,Fraudulent User,"When We arise any item for return, the next step should be more easier.",,,2023-08-13 08:07:00,2023-08-13 10:17:00,13-Aug-23,,,,,Tina Harrington,Carter Park,Michael Lee,>90,Morning,5.0,130.0,1-3 hrs
9bd433dc-a074-4ee4-8707-2f0442fe56b5,Inbound,Returns,Wrong,,,,2023-08-13 20:17:00,2023-08-13 20:17:00,13-Aug-23,,,,,Morgan Smith,Isabella Wong,Emily Chen,>90,Split,5.0,0.0,
ee70c681-70bd-4707-851b-d209b0ef62e3,Inbound,Returns,Reverse Pickup Enquiry,,59eeab29-1ba6-4182-a872-d31138e93820,04-08-2023 07:17,2023-08-13 08:26:00,2023-08-13 08:32:00,13-Aug-23,JEWAR,LifeStyle,449.0,,Shane Schwartz,Carter Park,Michael Lee,>90,Morning,5.0,6.0,5-15 min
c7c27970-67be-4e0e-8995-bb9c33ee81b4,Inbound,Order Related,General Enquiry,Very good service,dde39049-7cc9-47d8-9617-fbdeb48dedf0,09-08-2023 12:25,2023-08-11 16:40:00,2023-08-11 16:42:00,11-Aug-23,DEWAS,Electronics,1.0,,Robert Harris,Jackson Park,William Kim,On Job Training,Evening,5.0,2.0,0-5 min
8738a563-537f-4249-816b-fe581d1f5a4d,Outcall,Product Queries,Product Specific Information,,,,2023-08-12 20:35:00,2023-08-12 20:43:00,12-Aug-23,,,,,Michael Larson,Emma Park,John Smith,31-60,Morning,5.0,8.0,5-15 min
c31e4286-f32c-4d28-a719-b8ffeb09c0dd,Inbound,Feedback,UnProfessional Behaviour,,,,2023-08-12 22:47:00,2023-08-13 06:49:00,13-Aug-23,,,,,Russell Ramsey,Zoe Yamamoto,Emily Chen,>90,Afternoon,5.0,482.0,3+ hrs
db98e7ff-3a35-40d9-9a77-5b9301fee84c,Inbound,Returns,Reverse Pickup Enquiry,Focus on both customer service and quality Thank you Shopzilla ,,,2023-08-13 09:10:00,2023-08-13 09:22:00,13-Aug-23,,,,,Cole Moore,Emma Park,John Smith,31-60,Morning,4.0,12.0,5-15 min
06f008d9-a9c8-4166-adde-194f7e486896,Outcall,Order Related,Invoice request,,,,2023-08-13 14:36:00,2023-08-13 14:50:00,13-Aug-23,,,,,Leslie Houston,Evelyn Kimura,John Smith,0-30,Morning,5.0,14.0,5-15 min
982e351b-97ad-422c-baed-f29b8dbc2b89,Inbound,Cancellation,Not Needed,,2a24ce7c-baf6-4841-a136-b7e3e58200ff,02-08-2023 15:05,2023-08-12 18:53:00,2023-08-12 18:58:00,12-Aug-23,UDAIPUR,LifeStyle,1349.0,,Gina Henderson,Olivia Wang,Emily Chen,31-60,Evening,1.0,5.0,0-5 min
71a987b6-56b8-4290-a7a9-d9e96d61dadb,Inbound,Order Related,Delayed,I have opte,f55ca77d-1349-4902-a79e-8a481d944c71,05-08-2023 14:56,2023-08-11 09:48:00,2023-08-11 09:48:00,11-Aug-23,HYDERABAD,Electronics,8499.0,,Jennifer Munoz,Aiden Patel,John Smith,61-90,Morning,2.0,0.0,
711dbc65-3d0a-4ae2-81fd-26edb5c3bcf1,Inbound,Returns,Reverse Pickup Enquiry,,3f22d72c-d0c8-458c-946b-a7f61101c724,04-08-2023 16:56,2023-08-10 18:54:00,2023-08-12 12:27:00,12-Aug-23,Jaunnardeo,Electronics,1199.0,,John Bell,Ava Wong,William Kim,On Job Training,Evening,1.0,2493.0,3+ hrs
7a1ce0d2-931d-44cf-a4ea-fd355609630c,Inbound,Returns,Fraudulent User,,3aea2fc5-8c88-4dc9-a86d-2e73a15b929c,05-08-2023 00:33,2023-08-12 12:08:00,2023-08-12 12:23:00,12-Aug-23,PARALAKHEMUNDI,Electronics,1299.0,,Andrea Hart,Madison Kim,Emily Chen,>90,Split,5.0,15.0,5-15 min
1b1ee57b-927f-49ed-8852-c76cca817f43,Inbound,Order Related,Order status enquiry,Order delayed please make perfect it,25358497-8173-4ff6-a262-297794e54246,04-08-2023 12:33,2023-08-13 13:31:00,2023-08-13 13:33:00,13-Aug-23,TIKAMGARH,Affiliates,183.0,,Timothy Taylor,Sophia Sato,John Smith,0-30,Morning,5.0,2.0,0-5 min
28199525-82cc-4591-aee1-3620c659aee6,Outcall,Order Related,Invoice request,Very good ,,,2023-08-12 15:30:00,2023-08-12 15:59:00,12-Aug-23,,,,,William Carey DVM,William Park,John Smith,61-90,Evening,5.0,29.0,15-30 min
e650982d-2265-46dc-bca5-6208ee699fb6,Outcall,Returns,Fraudulent User,,,,2023-08-13 07:52:00,2023-08-13 07:52:00,13-Aug-23,,,,,Tamara Washington,Elijah Yamaguchi,John Smith,>90,Evening,5.0,0.0,
7fa9acc6-72ca-469d-8c23-d31c86f1bf76,Inbound,Refund Related,Refund Enquiry,,4a8aaa17-a9ef-40ad-beb4-5ec0bc9038d1,26-06-2023 19:43,2023-08-11 06:08:00,2023-08-11 06:14:00,11-Aug-23,BANTUMILLI,Home,1576.0,,Karen Schultz,Evelyn Kimura,John Smith,0-30,Morning,5.0,6.0,5-15 min
47434683-e4ae-4f60-9c54-d4062de639c3,Email,Refund Related,Refund Enquiry,Very good ,7f3f4b2d-544e-4c67-9512-78aa9840c2ec,02-08-2023 16:35,2023-08-11 20:37:00,2023-08-11 20:54:00,11-Aug-23,BILARI,Electronics,296.0,,Benjamin Gomez,Elijah Yamaguchi,John Smith,61-90,Evening,5.0,17.0,15-30 min
21b4f33b-762c-40fd-b797-dd3aad79863e,Outcall,Refund Related,Refund Related Issues,,9ecfa76c-8790-4591-abd5-177fdc7f4e70,06-08-2023 21:24,2023-08-11 22:14:00,2023-08-11 22:15:00,11-Aug-23,VARANASI,Books & General merchandise,649.0,,Jessica Daugherty,Emily Yamashita,John Smith,>90,Split,5.0,1.0,0-5 min
509abe33-32fa-4e5a-872c-4e746ce9dbed,Inbound,Returns,Return request,,,,2023-08-12 10:26:00,2023-08-12 10:29:00,12-Aug-23,,,,,Katherine Kirby,Isabella Wong,John Smith,>90,Morning,5.0,3.0,0-5 min
f2ef0cdb-9651-4351-b984-e41226c2a08f,Inbound,Returns,Reverse Pickup Enquiry,Very good,,,2023-08-12 14:34:00,2023-08-12 14:38:00,12-Aug-23,,,,,Timothy Huber,Sophia Sato,John Smith,0-30,Morning,5.0,4.0,0-5 min
abec0e60-640a-4439-a85f-927703858378,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-13 06:14:00,2023-08-13 06:34:00,13-Aug-23,,,,,Jamie Smith,Scarlett Chen,John Smith,0-30,Morning,5.0,20.0,15-30 min
ff42ccde-b42f-4fb2-87d0-de68d4722105,Inbound,Refund Related,Refund Related Issues,,,,2023-08-13 16:24:00,2023-08-13 16:31:00,13-Aug-23,,,,,Carolyn Reese,Madison Kim,Michael Lee,31-60,Evening,5.0,7.0,5-15 min
2422b6b4-8a7f-40b7-8b64-2f8312730534,Outcall,Product Queries,Product Specific Information,,,,2023-08-13 20:01:00,2023-08-13 20:17:00,13-Aug-23,,,,,Kathy Weber,Emma Park,Jennifer Nguyen,On Job Training,Evening,1.0,16.0,15-30 min
9687d759-79f6-4e2b-8f4c-3f638500fc78,Inbound,Order Related,Delayed,,f9ef80e0-b68e-41c0-9024-34b3d455d982,03-08-2023 13:29,2023-08-12 11:41:00,2023-08-12 11:43:00,12-Aug-23,SURAT,Electronics,163.0,,Jessica Kelly,Landon Tanaka,Emily Chen,>90,Split,5.0,2.0,0-5 min
7f13e642-ceae-40e2-8d63-0232c781c72b,Inbound,Order Related,Invoice request,,7009d42c-b14f-4e5d-b880-cd7cd0f69ec2,04-08-2023 17:03,2023-08-11 12:50:00,2023-08-11 12:52:00,11-Aug-23,JAIPUR,Mobile,12999.0,,Matthew Wolf,Noah Patel,Michael Lee,>90,Morning,5.0,2.0,0-5 min
31774d50-3356-4085-881c-e5408e74079e,Inbound,Returns,Return request,,f06112a2-7824-424e-8782-2238d2b28a90,03-08-2023 06:44,2023-08-13 20:40:00,2023-08-13 20:43:00,13-Aug-23,SITAMARHI,Home Appliences,2940.0,,Samuel Gomez,Ava Wong,William Kim,On Job Training,Evening,4.0,3.0,0-5 min
143e3d02-3948-4836-b8e4-f5999e1ee3f5,Inbound,Refund Related,Refund Enquiry,Very ??????????,5957c923-728d-4ef1-b3a6-c5a14656e66e,30-06-2023 11:22,2023-08-11 15:07:00,2023-08-11 15:25:00,11-Aug-23,MEERUT,LifeStyle,1591.0,,Christine Jackson,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,5.0,18.0,15-30 min
fc886e2a-9f46-472f-9cd7-256dbe87e859,Inbound,Returns,Reverse Pickup Enquiry,,cb072bdd-2534-4370-9bb3-9a5843281c49,27-07-2023 00:40,2023-08-12 10:08:00,2023-08-12 10:10:00,12-Aug-23,KISHTWAR,LifeStyle,284.0,,Jennifer Cruz,Noah Patel,Emily Chen,>90,Morning,5.0,2.0,0-5 min
4b9f4a92-e61b-47ea-b6bd-074b250ff53b,Outcall,Returns,Return request,,,,2023-08-12 11:09:00,2023-08-12 11:17:00,12-Aug-23,,,,,Mrs. Heather Williams,Isabella Wong,Emily Chen,>90,Split,5.0,8.0,5-15 min
39f50579-e3d4-42d5-af48-19f2a6d2503a,Inbound,Returns,Return request,Good explain ,,,2023-08-12 22:07:00,2023-08-12 23:59:00,12-Aug-23,,,,,Tristan Holt,Emma Park,John Smith,61-90,Afternoon,5.0,112.0,1-3 hrs
f3818829-67d2-46df-a859-6f7efa964146,Inbound,Returns,Return request,Thanks you  so much,,,2023-08-13 15:04:00,2023-08-13 15:07:00,13-Aug-23,,,,,Timothy Scott,Zoe Yamamoto,William Kim,On Job Training,Morning,5.0,3.0,0-5 min
9e82cd81-a678-4d73-8af1-434c3468f2ed,Inbound,Returns,Reverse Pickup Enquiry,,,,2023-08-13 17:06:00,2023-08-13 17:14:00,13-Aug-23,,,,,Donna Jenkins,Jackson Park,William Kim,On Job Training,Evening,4.0,8.0,5-15 min
ce45da4a-0da0-49a6-afdc-7d43a5b993b2,Outcall,Payments related,Payment pending,,fdf59e93-df55-4e8e-bfb8-5e0c4ba29610,,2023-08-13 16:46:00,2023-08-13 17:54:00,13-Aug-23,,,,,Cindy Kerr,Alexander Tanaka,Michael Lee,0-30,Evening,1.0,68.0,1-3 hrs
19fd0626-15d9-42e2-8e13-3bda1fe71e4a,Inbound,Returns,Reverse Pickup Enquiry,Nice customer care service ,10afccfa-c1dc-44b4-b880-6ff2790ca308,26-06-2023 23:40,2023-08-11 00:00:00,2023-08-11 00:04:00,11-Aug-23,SIKAR,Home,649.0,,Jenna Moore,Aiden Patel,John Smith,>90,Morning,5.0,4.0,0-5 min
7f2564ed-19b2-418e-82ba-ea1a24200cb4,Inbound,Feedback,UnProfessional Behaviour,Very good response ,00ed1ae0-1c79-4f39-a8a9-f277d54ca48d,26-07-2023 00:24,2023-08-11 18:16:00,2023-08-11 18:17:00,11-Aug-23,KORAPUT,Electronics,2499.0,,John Joseph,Nathan Patel,Emily Chen,0-30,Evening,5.0,1.0,0-5 min
04eacf2d-d241-4397-bdba-3bf2bd3294ae,Inbound,Returns,Reverse Pickup Enquiry,Just mention if there is refund policy is available on products or not and it should be visible clearly to every user so that they get to know ,c7549c77-6db6-4adc-af7c-8864114cee51,05-08-2023 20:44,2023-08-11 19:45:00,2023-08-11 20:17:00,11-Aug-23,BANGALORE,Affiliates,338.0,,Michael Martin,Noah Patel,Michael Lee,31-60,Evening,5.0,32.0,30-60 min
78f8fe53-7e04-4536-84d6-98ebf1921872,Inbound,Returns,Return request,,,,2023-08-12 22:01:00,2023-08-12 22:12:00,12-Aug-23,,,,,Elizabeth Mills,Lucas Singh,John Smith,>90,Evening,5.0,11.0,5-15 min
f08967ee-1f74-4ccc-a13e-6aea1e7b766b,Inbound,Order Related,Installation/demo,,,,2023-08-13 09:56:00,2023-08-13 09:58:00,13-Aug-23,,,,,Melvin Pace,Emma Park,John Smith,31-60,Morning,4.0,2.0,0-5 min
44d0219b-2662-4771-8a38-b954e4c0c589,Outcall,Returns,Reverse Pickup Enquiry,Good ,,,2023-08-13 17:01:00,2023-08-13 17:03:00,13-Aug-23,,,,,Charlotte Thomas,Mia Patel,Emily Chen,>90,Evening,5.0,2.0,0-5 min
bba383ad-28f7-4d73-a852-f22e7d51f5b9,Outcall,Returns,Service Centres Related,  wali,456e90c3-1afd-4625-86c6-4ce1c6e20427,16-07-2023 09:22,2023-08-09 09:08:00,2023-08-11 09:20:00,11-Aug-23,UJJAIN,Mobile,31999.0,,Melanie Cortez,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1.0,2892.0,3+ hrs
8ee1265f-6ff0-4c5a-8ccb-cddbe5e49010,Inbound,Cancellation,Not Needed,,f7fcd635-17b6-4f2f-8a01-cb5110507d23,07-08-2023 10:17,2023-08-11 16:09:00,2023-08-11 16:11:00,11-Aug-23,KAILASHAHAR,Mobile,22999.0,,Rebecca Graham,Alexander Tanaka,Michael Lee,0-30,Evening,5.0,2.0,0-5 min
14f41390-577f-46c2-afe4-7385222d6e7c,Outcall,Product Queries,Product Specific Information,Poor service by seller need to improve service by seller,,,2023-08-11 18:36:00,2023-08-11 18:53:00,11-Aug-23,,,,,Mr. Allen Fisher,Landon Tanaka,Jennifer Nguyen,On Job Training,Evening,5.0,17.0,15-30 min
80acfc1f-29ac-4127-a89b-c3266a9b697d,Outcall,Returns,Reverse Pickup Enquiry,,1bf7f235-d114-494f-91f8-e19ae0b23e2f,05-08-2023 10:13,2023-08-11 21:06:00,2023-08-11 21:07:00,11-Aug-23,TURA,LifeStyle,489.0,,Donna Miller,Logan Lee,Emily Chen,61-90,Evening,5.0,1.0,0-5 min
4fa15f89-52da-4387-97b8-2f8212ba3264,Inbound,Feedback,UnProfessional Behaviour,,,,2023-08-12 22:08:00,2023-08-12 22:09:00,12-Aug-23,,,,,Sabrina Osborne,Jackson Park,William Kim,On Job Training,Evening,5.0,1.0,0-5 min
52d232dc-58b6-4065-aede-46e12961c5fd,Inbound,Returns,Fraudulent User,,,,2023-08-13 13:37:00,2023-08-13 13:38:00,13-Aug-23,,,,,Dustin Deleon,Evelyn Kimura,John Smith,0-30,Morning,5.0,1.0,0-5 min
66dc6d11-b674-4ec6-b690-cb085a76079b,Inbound,Returns,Return request,,,,2023-08-13 21:37:00,2023-08-13 21:40:00,13-Aug-23,,,,,Desiree Torres,Noah Patel,Michael Lee,31-60,Evening,5.0,3.0,0-5 min
75d46753-622c-41a8-9b70-c95b19582c69,Inbound,Returns,Return request,,,,2023-08-13 23:32:00,2023-08-13 23:33:00,13-Aug-23,,,,,Cheryl Rice,Lucas Singh,John Smith,>90,Evening,5.0,1.0,0-5 min
2bf595eb-5bfa-4b62-ab6b-02390fb03609,Inbound,Order Related,Delayed,,75f63a41-6690-4e92-bce9-a7f564e0d6da,04-08-2023 17:11,2023-08-11 21:03:00,2023-08-11 21:06:00,11-Aug-23,NAWADA,Home,404.0,,David Parker,Harper Wong,Emily Chen,31-60,Afternoon,4.0,3.0,0-5 min
d7a15889-9c41-4336-a1f8-e6ddc62ce2c9,Inbound,Refund Related,Refund Related Issues,,3219fe4d-58aa-4ce4-8bee-e6b2293ca54d,29-07-2023 20:14,2023-08-13 15:42:00,2023-08-13 15:48:00,13-Aug-23,DHANBAD,LifeStyle,289.0,,Tina Carroll,Layla Taniguchi,Emily Chen,>90,Morning,5.0,6.0,5-15 min
dbe2c330-9406-4463-9517-3911844f188f,Inbound,Returns,Reverse Pickup Enquiry,,ee95f7f6-1b98-43e7-8323-bdfb763f8338,27-07-2023 17:29,2023-08-12 12:16:00,2023-08-12 12:17:00,12-Aug-23,IKAUNA,Electronics,1999.0,,Latoya Blair,Olivia Suzuki,John Smith,31-60,Morning,5.0,1.0,0-5 min
f20f3dd2-7b9f-4b0e-a491-06e3f43f60ef,Inbound,Order Related,Order status enquiry,,4173b183-b842-43a1-ad4c-647cdc410ec8,07-08-2023 07:55,2023-08-11 08:16:00,2023-08-11 08:19:00,11-Aug-23,BANGALORE,Electronics,1374.0,,Stephanie Thompson,Emma Park,John Smith,31-60,Morning,1.0,3.0,0-5 min
4b0678d1-3942-40af-bc56-705c6b748267,Inbound,Refund Related,Refund Enquiry,,df1f7ad7-bdbb-4738-afac-4fad9419107b,,2023-08-11 00:40:00,2023-08-11 00:41:00,11-Aug-23,,,,,Rebecca Graham,Alexander Tanaka,Michael Lee,0-30,Evening,5.0,1.0,0-5 min
8e656c69-4e85-4418-8b1e-e0acf1fb2218,Inbound,Returns,Reverse Pickup Enquiry,verry bad sarvice,a3786744-19a0-47c2-a8c1-cdaf032d938d,13-04-2023 10:34,2023-08-11 08:52:00,2023-08-11 11:11:00,11-Aug-23,MATHURA,Home Appliences,8699.0,,Michael Ellison,Ethan Nakamura,Jennifer Nguyen,On Job Training,Morning,1.0,139.0,1-3 hrs
59db2fc4-f09e-4943-a792-ab8508294e76,Email,Returns,Wrong,To much good behaviour,ab048fe8-931c-41fa-a8c0-dcc74bd35a0d,07-08-2023 16:41,2023-08-11 20:50:00,2023-08-11 20:50:00,11-Aug-23,LANJIGARH,Electronics,259.0,,Tabitha Ayala,Amelia Tanaka,Michael Lee,31-60,Evening,5.0,0.0,
7e24be9b-12f5-468b-8d54-52c8b80c17b8,Inbound,Returns,Reverse Pickup Enquiry,,403ddeb6-19b2-4fe7-bb4a-9cad4560a377,07-08-2023 21:49,2023-08-13 12:14:00,2023-08-13 13:46:00,13-Aug-23,CHAPRA,Books & General merchandise,169.0,,Patricia Lambert,Landon Tanaka,John Smith,>90,Morning,5.0,92.0,1-3 hrs
44781900-86d6-43c2-ac36-2469630830e7,Inbound,Returns,Fraudulent User,,9d8960f0-8724-4787-9e6c-1d431290cb0d,04-08-2023 19:16,2023-08-11 22:09:00,2023-08-11 22:11:00,11-Aug-23,THAKURDWARA,Electronics,1499.0,,Daniel Woods,Logan Lee,Emily Chen,61-90,Evening,5.0,2.0,0-5 min
4c71f927-f2e4-45da-a1f3-b2390f1d1bff,Inbound,Returns,Return request,Shopzilla because solved my problems Shopzilla stop are good talking to me,9d491223-15f5-4783-945d-eda2fce03c12,04-08-2023 15:30,2023-08-11 22:33:00,2023-08-11 22:41:00,11-Aug-23,MUMBAI,Electronics,899.0,,Lee Allen PhD,Elijah Yamaguchi,John Smith,>90,Evening,1.0,8.0,5-15 min
1ba52faa-f5d9-4299-a29c-46f185a2c6f2,Inbound,Returns,Return request,,,,2023-08-12 09:07:00,2023-08-12 09:13:00,12-Aug-23,,,,,Judith Wyatt,Evelyn Kimura,John Smith,0-30,Morning,4.0,6.0,5-15 min
